raw_log,environment,level,service_name,module,error_code,affected_users_count,frequency_last_24h,days_since_release,is_payment_related,is_auth_related,is_db_error,is_timeout,is_rate_limit,is_oom,is_exception,is_failed,has_customer_impact,has_workaround,sla_breach_risk,is_crash,customer_tier,repeat_count_same_pattern,high_priority
2026-04-15T10:46:22Z ERROR frontend-service Checkout button not responding for browser=safari env=prod every request failing vip tenant impacted,prod,ERROR,frontend-service,ui,UNKNOWN,425,111,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:47:29Z INFO reporting-service Scheduled export failed tenant=tenant-7 error=EXPORT_TIMEOUT env=prod manual retry possible,prod,INFO,reporting-service,reporting,EXPORT_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,0,0,0,0,pro,68,1
2026-04-15T10:48:36Z WARN integrations-service Partner webhook failed partner=tenant-8 error=WEBHOOK_TIMEOUT env=dev manual retry possible,dev,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,5,36,21,0,0,0,1,0,0,0,1,0,0,0,0,free,24,0
2026-04-15T10:49:43Z WARN frontend-service Checkout button not responding for browser=safari env=staging fallback available workaround,staging,WARN,frontend-service,ui,UNKNOWN,145,1,21,1,0,0,0,0,0,0,0,1,1,0,0,free,30,1
2026-04-15T10:50:50Z WARN integrations-service Partner webhook failed partner=tenant-10 error=WEBHOOK_TIMEOUT env=prod single request failure fallback available workaround,prod,WARN,integrations-service,integrations,WEBHOOK_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,0,1,0,0,pro,72,1
2026-04-15T10:51:57Z ERROR frontend-service Checkout button not responding for browser=safari env=staging manual retry possible single request failure repeated spike after deploy,staging,ERROR,frontend-service,ui,UNKNOWN,195,61,1,1,0,0,0,0,0,0,1,1,0,0,0,free,30,1
2026-04-15T10:52:04Z ERROR integrations-service Partner webhook failed partner=tenant-12 error=WEBHOOK_TIMEOUT env=staging repeated spike after deploy fallback available workaround,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,96,1,0,0,0,1,0,0,0,1,0,1,0,0,free,47,1
2026-04-15T10:53:11Z ERROR payment-service Charge failed order_id=11373 user=3373 error=RATE_LIMIT env=dev enterprise customer affected sla breach risk,dev,ERROR,payment-service,payments,RATE_LIMIT,325,26,21,1,0,0,0,1,0,0,1,1,0,1,0,enterprise,9,1
2026-04-15T10:54:18Z ERROR integrations-service Partner webhook failed partner=tenant-14 error=WEBHOOK_TIMEOUT env=staging single request failure manual retry possible customer complaint opened,staging,ERROR,integrations-service,integrations,WEBHOOK_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,1,0,0,0,free,47,1
2026-04-15T10:55:25Z ERROR ui-service Frontend exception during checkout env=prod repeated spike after deploy all users impacted urgent sev1,prod,ERROR,ui-service,ui,UNKNOWN,775,61,1,1,0,0,0,0,0,1,0,1,0,1,0,pro,65,1
2026-04-15T10:56:32Z ERROR auth-service Login failed for user=3376 reason=OUT_OF_MEMORY env=prod every request failing single request failure exception raised,prod,ERROR,auth-service,auth,OUT_OF_MEMORY,235,126,21,0,1,0,0,0,0,1,1,1,0,0,0,pro,23,1
2026-04-15T10:57:39Z WARN notification-service SMTP timeout for customer=3377 env=prod manual retry possible repeated spike after deploy urgent sev1,prod,WARN,notification-service,notifications,UNKNOWN,105,71,1,0,0,0,1,0,0,0,0,1,0,1,0,pro,138,1
2026-04-15T10:58:46Z ERROR notification-service SMTP timeout for customer=3378 env=prod customer complaint opened every request failing,prod,ERROR,notification-service,notifications,UNKNOWN,155,131,21,0,0,0,1,0,0,0,0,1,0,0,0,pro,138,1
2026-04-15T10:59:53Z ERROR ui-service Frontend exception during checkout env=prod repeated spike after deploy vip tenant impacted,prod,ERROR,ui-service,ui,UNKNOWN,425,61,1,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,65,1
2026-04-15T10:00:00Z ERROR reporting-service Scheduled export failed tenant=tenant-20 error=DB_TIMEOUT env=dev enterprise customer affected urgent sev1 vip tenant impacted exception raised,dev,ERROR,reporting-service,reporting,DB_TIMEOUT,205,46,21,0,0,1,1,0,0,1,1,1,0,1,0,enterprise,18,1
2026-04-15T10:01:07Z ERROR notification-service SMTP timeout for customer=3381 env=staging manual retry possible repeated spike after deploy,staging,ERROR,notification-service,notifications,UNKNOWN,75,81,1,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:02:14Z INFO reporting-service Scheduled export failed tenant=tenant-22 error=EXPORT_TIMEOUT env=prod fallback available workaround manual retry possible,prod,INFO,reporting-service,reporting,EXPORT_TIMEOUT,105,36,21,0,0,0,1,0,0,0,1,0,1,0,0,pro,68,0
2026-04-15T10:03:21Z FATAL reporting-service Scheduled export failed tenant=tenant-23 error=EXPORT_TIMEOUT env=prod all users impacted post-deploy regression urgent sev1 crash detected,prod,FATAL,reporting-service,reporting,EXPORT_TIMEOUT,725,66,1,0,0,0,1,0,0,0,1,1,0,1,1,pro,68,1
2026-04-15T10:04:28Z WARN ui-service Frontend exception during checkout env=prod every request failing manual retry possible,prod,WARN,ui-service,ui,UNKNOWN,225,101,21,1,0,0,0,0,0,1,0,1,0,0,0,pro,65,1
2026-04-15T10:05:35Z INFO identity-service Session validation failed for user=3385 reason=OUT_OF_MEMORY env=dev manual retry possible exception raised,dev,INFO,identity-service,auth,OUT_OF_MEMORY,5,16,21,0,1,0,0,0,0,1,1,1,0,0,0,free,8,0
2026-04-15T10:06:42Z ERROR reporting-service Scheduled export failed tenant=tenant-26 error=EXPORT_TIMEOUT env=staging single request failure sla breach risk,staging,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,75,46,21,0,0,0,1,0,0,0,1,0,0,1,0,free,23,1
2026-04-15T10:07:49Z WARN notification-service SMTP timeout for customer=3387 env=staging urgent sev1,staging,WARN,notification-service,notifications,UNKNOWN,25,21,21,0,0,0,1,0,0,0,0,1,0,1,0,free,74,1
2026-04-15T10:08:56Z FATAL checkout-service Checkout request rejected for user=3388 error=PAYMENT_GATEWAY_DOWN env=dev repeated spike after deploy vip tenant impacted post-deploy regression crash detected exception raised,dev,FATAL,checkout-service,payments,PAYMENT_GATEWAY_DOWN,395,81,1,1,0,0,0,0,0,1,1,1,0,0,1,enterprise,12,1
2026-04-15T10:09:03Z ERROR identity-service Session validation failed for user=3389 reason=SESSION_INVALID env=prod post-deploy regression,prod,ERROR,identity-service,auth,SESSION_INVALID,155,26,1,0,1,0,0,0,0,0,1,1,0,0,0,pro,15,1
2026-04-15T10:10:10Z ERROR reporting-service Scheduled export failed tenant=tenant-30 error=EXPORT_TIMEOUT env=dev single request failure,dev,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,55,46,21,0,0,0,1,0,0,0,1,0,0,0,0,free,22,0
2026-04-15T10:11:17Z ERROR integrations-service Partner webhook failed partner=tenant-31 error=PARTNER_API_DOWN env=staging vip tenant impacted manual retry possible exception raised,staging,ERROR,integrations-service,integrations,PARTNER_API_DOWN,225,26,21,0,0,0,0,0,0,1,1,0,0,0,0,enterprise,25,1
2026-04-15T10:12:24Z ERROR frontend-service Checkout button not responding for browser=safari env=prod every request failing vip tenant impacted single request failure,prod,ERROR,frontend-service,ui,UNKNOWN,425,111,21,1,0,0,0,0,0,0,1,1,0,0,0,enterprise,93,1
2026-04-15T10:13:31Z ERROR identity-service Session validation failed for user=3393 reason=SESSION_INVALID env=prod repeated spike after deploy customer complaint opened,prod,ERROR,identity-service,auth,SESSION_INVALID,155,76,1,0,1,0,0,0,0,0,1,1,0,0,0,pro,15,1
2026-04-15T10:14:38Z FATAL auth-service Login failed for user=3394 reason=TOKEN_EXPIRED env=dev all users impacted repeated spike after deploy enterprise customer affected crash detected,dev,FATAL,auth-service,auth,TOKEN_EXPIRED,855,96,1,0,1,0,0,0,0,0,1,1,0,0,1,enterprise,7,1
2026-04-15T10:15:45Z ERROR ui-service Frontend exception during checkout env=dev customer complaint opened vip tenant impacted,dev,ERROR,ui-service,ui,UNKNOWN,325,11,21,1,0,0,0,0,0,1,0,1,0,0,0,enterprise,23,0
2026-04-15T10:16:52Z ERROR frontend-service Checkout button not responding for browser=safari env=prod manual retry possible,prod,ERROR,frontend-service,ui,UNKNOWN,275,11,21,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:17:59Z ERROR ui-service Frontend exception during checkout env=staging customer complaint opened vip tenant impacted single request failure,staging,ERROR,ui-service,ui,UNKNOWN,345,11,21,1,0,0,0,0,0,1,1,1,0,0,0,enterprise,27,1
2026-04-15T10:18:06Z ERROR payment-service Charge failed order_id=11398 user=3398 error=PAYMENT_GATEWAY_DOWN env=dev all users impacted urgent sev1 exception raised,dev,ERROR,payment-service,payments,PAYMENT_GATEWAY_DOWN,675,26,21,1,0,0,0,0,0,1,1,1,0,1,0,free,9,1
2026-04-15T10:19:13Z WARN search-service Search query failed user=3399 error=SEARCH_TIMEOUT env=prod post-deploy regression repeated spike after deploy fallback available workaround,prod,WARN,search-service,search,SEARCH_TIMEOUT,105,86,1,0,0,0,1,0,0,0,1,1,1,0,0,pro,77,1
2026-04-15T10:20:20Z FATAL checkout-service Checkout request rejected for user=3400 error=DB_TIMEOUT env=prod vip tenant impacted sla breach risk checkout impacted crash detected exception raised,prod,FATAL,checkout-service,payments,DB_TIMEOUT,495,51,21,1,0,1,1,0,0,1,1,1,0,1,1,enterprise,20,1
2026-04-15T10:21:27Z WARN search-service Search query failed user=3401 error=SEARCH_TIMEOUT env=staging repeated spike after deploy,staging,WARN,search-service,search,SEARCH_TIMEOUT,25,86,1,0,0,0,1,0,0,0,1,1,0,0,0,free,18,0
2026-04-15T10:22:34Z ERROR reporting-service Scheduled export failed tenant=tenant-2 error=DB_TIMEOUT env=prod urgent sev1 sla breach risk repeated spike after deploy exception raised,prod,ERROR,reporting-service,reporting,DB_TIMEOUT,155,96,1,0,0,1,1,0,0,1,1,0,0,1,0,pro,53,1
2026-04-15T10:23:41Z ERROR checkout-service Checkout request rejected for user=3403 error=PAYMENT_GATEWAY_DOWN env=prod repeated spike after deploy sla breach risk urgent sev1 checkout impacted exception raised,prod,ERROR,checkout-service,payments,PAYMENT_GATEWAY_DOWN,275,61,1,1,0,0,0,0,0,1,1,1,0,1,0,pro,16,1
2026-04-15T10:24:48Z ERROR integrations-service Partner webhook failed partner=tenant-4 error=PARTNER_API_DOWN env=dev enterprise customer affected vip tenant impacted exception raised,dev,ERROR,integrations-service,integrations,PARTNER_API_DOWN,205,26,21,0,0,0,0,0,0,1,1,1,0,0,0,enterprise,20,1
2026-04-15T10:25:55Z WARN integrations-service Partner webhook failed partner=tenant-5 error=PARTNER_API_DOWN env=prod single request failure repeated spike after deploy exception raised,prod,WARN,integrations-service,integrations,PARTNER_API_DOWN,105,66,1,0,0,0,0,0,0,1,1,0,0,0,0,pro,73,1
2026-04-15T10:26:02Z WARN reporting-service Scheduled export failed tenant=tenant-6 error=DB_TIMEOUT env=prod urgent sev1 exception raised,prod,WARN,reporting-service,reporting,DB_TIMEOUT,105,36,21,0,0,1,1,0,0,1,1,0,0,1,0,pro,53,1
2026-04-15T10:27:09Z INFO search-service Search query failed user=3407 error=INDEX_UNAVAILABLE env=prod manual retry possible all users impacted,prod,INFO,search-service,search,INDEX_UNAVAILABLE,605,16,21,0,0,0,0,0,0,0,1,1,0,0,0,pro,70,1
2026-04-15T10:28:16Z ERROR identity-service Session validation failed for user=3408 reason=TOKEN_EXPIRED env=prod urgent sev1 sla breach risk manual retry possible,prod,ERROR,identity-service,auth,TOKEN_EXPIRED,155,26,21,0,1,0,0,0,0,0,1,1,0,1,0,pro,14,1
2026-04-15T10:29:23Z ERROR search-service Search query failed user=3409 error=INDEX_UNAVAILABLE env=dev customer complaint opened repeated spike after deploy,dev,ERROR,search-service,search,INDEX_UNAVAILABLE,55,76,1,0,0,0,0,0,0,0,1,1,0,0,0,free,29,0
2026-04-15T10:30:30Z ERROR search-service Search query failed user=3410 error=INDEX_UNAVAILABLE env=prod enterprise customer affected,prod,ERROR,search-service,search,INDEX_UNAVAILABLE,305,26,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,70,1
2026-04-15T10:31:37Z ERROR integrations-service Partner webhook failed partner=tenant-11 error=PARTNER_API_DOWN env=staging urgent sev1 exception raised,staging,ERROR,integrations-service,integrations,PARTNER_API_DOWN,75,26,21,0,0,0,0,0,0,1,1,0,0,1,0,free,25,1
2026-04-15T10:32:44Z WARN notification-service SMTP timeout for customer=3412 env=staging single request failure post-deploy regression,staging,WARN,notification-service,notifications,UNKNOWN,25,21,1,0,0,0,1,0,0,0,1,1,0,0,0,free,74,1
2026-04-15T10:33:51Z ERROR notification-service SMTP timeout for customer=3413 env=prod vip tenant impacted all users impacted,prod,ERROR,notification-service,notifications,UNKNOWN,805,31,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:34:58Z WARN payment-service Charge failed order_id=11414 user=3414 error=CARD_TOKEN_ERROR env=prod every request failing checkout impacted,prod,WARN,payment-service,payments,CARD_TOKEN_ERROR,225,116,21,1,1,0,0,0,0,0,1,1,0,0,0,pro,16,1
2026-04-15T10:35:05Z WARN frontend-service Checkout button not responding for browser=safari env=dev manual retry possible customer complaint opened,dev,WARN,frontend-service,ui,UNKNOWN,125,1,21,1,0,0,0,0,0,0,0,1,0,0,0,free,26,0
2026-04-15T10:36:12Z ERROR notification-service SMTP timeout for customer=3416 env=staging manual retry possible,staging,ERROR,notification-service,notifications,UNKNOWN,75,31,21,0,0,0,1,0,0,0,0,1,0,0,0,free,74,1
2026-04-15T10:37:19Z WARN payment-service Charge failed order_id=11417 user=3417 error=PAYMENT_GATEWAY_DOWN env=prod all users impacted checkout impacted exception raised,prod,WARN,payment-service,payments,PAYMENT_GATEWAY_DOWN,725,16,21,1,0,0,0,0,0,1,1,1,0,0,0,pro,24,1
2026-04-15T10:38:26Z ERROR search-service Search query failed user=3418 error=INDEX_UNAVAILABLE env=dev every request failing single request failure vip tenant impacted,dev,ERROR,search-service,search,INDEX_UNAVAILABLE,205,126,21,0,0,0,0,0,0,0,1,1,0,0,0,enterprise,29,1
2026-04-15T10:39:33Z WARN notification-service SMTP timeout for customer=3419 env=staging fallback available workaround sla breach risk,staging,WARN,notification-service,notifications,UNKNOWN,25,21,21,0,0,0,1,0,0,0,0,1,1,1,0,free,74,0
2026-04-15T10:40:40Z ERROR frontend-service Checkout button not responding for browser=safari env=prod customer complaint opened every request failing,prod,ERROR,frontend-service,ui,UNKNOWN,275,111,21,1,0,0,0,0,0,0,0,1,0,0,0,pro,93,1
2026-04-15T10:41:47Z ERROR frontend-service Checkout button not responding for browser=safari env=staging post-deploy regression single request failure,staging,ERROR,frontend-service,ui,UNKNOWN,195,11,1,1,0,0,0,0,0,0,1,1,0,0,0,free,30,1
2026-04-15T10:42:54Z FATAL identity-service Session validation failed for user=3422 reason=DB_TIMEOUT env=prod enterprise customer affected every request failing repeated spike after deploy crash detected exception raised,prod,FATAL,identity-service,auth,DB_TIMEOUT,375,216,1,0,1,1,1,0,0,1,1,1,0,0,1,enterprise,22,1
2026-04-15T10:43:01Z ERROR auth-service Login failed for user=3423 reason=SESSION_INVALID env=staging repeated spike after deploy every request failing fallback available workaround,staging,ERROR,auth-service,auth,SESSION_INVALID,155,176,1,0,1,0,0,0,0,0,1,1,1,0,0,free,10,1
2026-04-15T10:44:08Z ERROR search-service Search query failed user=3424 error=SEARCH_TIMEOUT env=prod fallback available workaround repeated spike after deploy,prod,ERROR,search-service,search,SEARCH_TIMEOUT,155,96,1,0,0,0,1,0,0,0,1,1,1,0,0,pro,77,1
2026-04-15T10:45:15Z FATAL search-service Search query failed user=3425 error=INDEX_UNAVAILABLE env=prod post-deploy regression crash detected,prod,FATAL,search-service,search,INDEX_UNAVAILABLE,225,46,1,0,0,0,0,0,0,0,1,1,0,0,1,pro,70,1
2026-04-15T10:46:22Z ERROR auth-service Login failed for user=3426 reason=OUT_OF_MEMORY env=prod manual retry possible exception raised,prod,ERROR,auth-service,auth,OUT_OF_MEMORY,235,26,21,0,1,0,0,0,0,1,1,1,0,0,0,pro,23,1
2026-04-15T10:47:29Z INFO checkout-service Checkout request rejected for user=3427 error=DB_TIMEOUT env=prod manual retry possible repeated spike after deploy checkout impacted exception raised,prod,INFO,checkout-service,payments,DB_TIMEOUT,225,71,1,1,0,1,1,0,0,1,1,1,0,0,0,pro,20,1
2026-04-15T10:48:36Z ERROR checkout-service Checkout request rejected for user=3428 error=DB_TIMEOUT env=dev every request failing exception raised,dev,ERROR,checkout-service,payments,DB_TIMEOUT,175,131,21,1,0,1,1,0,0,1,1,1,0,0,0,free,6,1
2026-04-15T10:49:43Z INFO ui-service Frontend exception during checkout env=staging post-deploy regression every request failing,staging,INFO,ui-service,ui,UNKNOWN,145,101,1,1,0,0,0,0,0,1,0,1,0,0,0,free,27,0
2026-04-15T10:50:50Z ERROR search-service Search query failed user=3430 error=SEARCH_TIMEOUT env=prod manual retry possible every request failing,prod,ERROR,search-service,search,SEARCH_TIMEOUT,155,146,21,0,0,0,1,0,0,0,1,1,0,0,0,pro,77,1
2026-04-15T10:51:57Z ERROR notification-service SMTP timeout for customer=3431 env=staging sla breach risk repeated spike after deploy enterprise customer affected,staging,ERROR,notification-service,notifications,UNKNOWN,225,81,1,0,0,0,1,0,0,0,0,1,0,1,0,enterprise,74,1
2026-04-15T10:52:04Z ERROR frontend-service Checkout button not responding for browser=safari env=prod single request failure repeated spike after deploy urgent sev1,prod,ERROR,frontend-service,ui,UNKNOWN,275,61,1,1,0,0,0,0,0,0,1,1,0,1,0,pro,93,1
2026-04-15T10:53:11Z ERROR payment-service Charge failed order_id=11433 user=3433 error=RATE_LIMIT env=prod all users impacted checkout impacted,prod,ERROR,payment-service,payments,RATE_LIMIT,775,26,21,1,0,0,0,1,0,0,1,1,0,0,0,pro,22,1
2026-04-15T10:54:18Z ERROR checkout-service Checkout request rejected for user=3434 error=DB_TIMEOUT env=staging urgent sev1 all users impacted exception raised,staging,ERROR,checkout-service,payments,DB_TIMEOUT,695,31,21,1,0,1,1,0,0,1,1,1,0,1,0,free,12,1
2026-04-15T10:55:25Z ERROR payment-service Charge failed order_id=11435 user=3435 error=CARD_TOKEN_ERROR env=prod fallback available workaround checkout impacted,prod,ERROR,payment-service,payments,CARD_TOKEN_ERROR,275,26,21,1,1,0,0,0,0,0,1,1,1,0,0,pro,16,1
2026-04-15T10:56:32Z ERROR notification-service SMTP timeout for customer=3436 env=prod vip tenant impacted,prod,ERROR,notification-service,notifications,UNKNOWN,305,31,21,0,0,0,1,0,0,0,0,1,0,0,0,enterprise,138,1
2026-04-15T10:57:39Z ERROR auth-service Login failed for user=3437 reason=SESSION_INVALID env=dev customer complaint opened all users impacted,dev,ERROR,auth-service,auth,SESSION_INVALID,635,26,21,0,1,0,0,0,0,0,1,1,0,0,0,free,8,1
2026-04-15T10:58:46Z ERROR frontend-service Checkout button not responding for browser=safari env=prod vip tenant impacted,prod,ERROR,frontend-service,ui,UNKNOWN,425,11,21,1,0,0,0,0,0,0,0,1,0,0,0,enterprise,93,1
2026-04-15T10:59:53Z ERROR reporting-service Scheduled export failed tenant=tenant-39 error=EXPORT_TIMEOUT env=dev all users impacted customer complaint opened post-deploy regression,dev,ERROR,reporting-service,reporting,EXPORT_TIMEOUT,555,46,1,0,0,0,1,0,0,0,1,1,0,0,0,free,22,1
